"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"192975","748748","","1.0","1099","","whole in shell","57.3","1","",""
"192976","748748","","1.0","1099","","whole in shell","57.4","1","",""
"192977","748748","","1.0","1099","","whole in shell","59.0","1","",""
"192978","748748","","1.0","1099","","whole in shell","60.0","1","",""
"192979","748748","","1.0","1099","","yolk","12.7","1","",""
"192980","748748","","1.0","1099","","yolk","13.6","1","",""
"192981","748748","","1.0","1099","","yolk","13.9","1","",""
"192982","748748","","1.0","1099","","yolk","14.2","1","",""
"192983","748748","","1.0","1099","","yolk","14.3","1","",""
"192984","748748","","1.0","1099","","yolk","14.7","1","",""
"192985","748748","","1.0","1099","","yolk","15.1","1","",""
"192986","748748","","1.0","1099","","yolk","15.5","1","",""
"192987","748748","","1.0","1099","","white","31.2","1","",""
"192988","748748","","1.0","1099","","white","32.6","1","",""
"192989","748748","","1.0","1099","","white","32.8","1","",""
"192990","748748","","1.0","1099","","white","33.3","1","",""
"192991","748748","","1.0","1099","","white","33.4","1","",""
"192992","748748","","1.0","1099","","white","33.7","1","",""
"192993","748748","","1.0","1099","","white","34.6","1","",""
"192994","748748","","1.0","1099","","white","36.7","1","",""
"192995","748748","","1.0","1099","","white","37.4","1","",""
"192996","748748","","1.0","1099","","whole without shell","43.9","1","",""
"192997","748748","","1.0","1099","","whole without shell","46.8","1","",""
"192998","748748","","1.0","1099","","whole without shell","47.1","1","",""
"192999","748748","","1.0","1099","","whole without shell","47.3","1","",""
"193000","748748","","1.0","1099","","whole without shell","48.0","1","",""
"193001","748748","","1.0","1099","","whole without shell","48.8","1","",""
"193002","748748","","1.0","1099","","whole without shell","50.1","1","",""
"193003","748748","","1.0","1099","","whole without shell","51.0","1","",""
"193004","748748","","1.0","1099","","whole without shell","51.8","1","",""
"193005","748764","","1.0","1099","","whole in shell","55.0","1","",""
"193006","748764","","1.0","1099","","whole in shell","55.1","1","",""
"193007","748764","","1.0","1099","","whole in shell","55.2","1","",""
"193008","748764","","1.0","1099","","whole in shell","55.7","1","",""
"193009","748764","","1.0","1099","","whole in shell","56.7","1","",""
"193010","748764","","1.0","1099","","whole in shell","57.2","1","",""
"193011","748764","","1.0","1099","","whole in shell","58.3","1","",""
"193012","748764","","1.0","1099","","whole in shell","58.4","1","",""
"193013","748764","","1.0","1099","","whole in shell","58.6","1","",""
"193014","748764","","1.0","1099","","whole in shell","58.7","1","",""
"193015","748764","","1.0","1099","","whole without shell","42.7","1","",""
"193016","748764","","1.0","1099","","whole without shell","47.7","1","",""
"193017","748764","","1.0","1099","","whole without shell","48.1","1","",""
"193018","748764","","1.0","1099","","whole without shell","49.5","1","",""
"193019","748764","","1.0","1099","","whole without shell","50.1","1","",""
"193020","748764","","1.0","1099","","whole without shell","50.3","1","",""
"193021","748764","","1.0","1099","","whole without shell","51.2","1","",""
"193022","748765","","1.0","1099","","whole in shell","54.2","1","",""
"193023","748765","","1.0","1099","","whole in shell","55.8","1","",""
"193024","748765","","1.0","1099","","whole in shell","56.2","1","",""
"193025","748765","","1.0","1099","","whole in shell","57.0","1","",""
"193026","748765","","1.0","1099","","whole in shell","57.1","1","",""
"193027","748765","","1.0","1099","","whole in shell","57.3","1","",""
"193028","748765","","1.0","1099","","whole in shell","57.8","1","",""
"193029","748765","","1.0","1099","","whole in shell","58.8","1","",""
"193030","748765","","1.0","1099","","whole in shell","58.9","1","",""
"193031","748765","","1.0","1099","","whole without shell","47.2","1","",""
"193032","748765","","1.0","1099","","whole without shell","48.3","1","",""
"193033","748765","","1.0","1099","","whole without shell","48.7","1","",""
"193034","748765","","1.0","1099","","whole without shell","48.9","1","",""
"193035","748765","","1.0","1099","","whole without shell","49.2","1","",""
"193036","748765","","1.0","1099","","whole without shell","49.5","1","",""
"193037","748765","","1.0","1099","","whole without shell","49.6","1","",""
"193038","748765","","1.0","1099","","whole without shell","50.5","1","",""
"193039","748765","","1.0","1099","","whole without shell","51.1","1","",""
"193040","748765","","1.0","1099","","whole without shell","51.4","1","",""
"193041","748766","","1.0","1099","","whole in shell","55.1","1","",""
"193042","748766","","1.0","1099","","whole in shell","56.5","1","",""
"193043","748766","","1.0","1099","","whole in shell","57.3","1","",""
"193044","748766","","1.0","1099","","whole without shell","47.8","1","",""
"193045","748766","","1.0","1099","","whole without shell","49.3","1","",""
"193046","748766","","1.0","1099","","whole without shell","49.5","1","",""
"193047","748779","","1.0","1099","","whole in shell","63.8","1","",""
"193048","748779","","1.0","1099","","whole in shell","63.9","1","",""
"193049","748779","","1.0","1099","","whole in shell","64.0","1","",""
"193050","748779","","1.0","1099","","whole in shell","64.8","1","",""
"193051","748779","","1.0","1099","","whole in shell","65.0","1","",""
"193052","748779","","1.0","1099","","whole in shell","66.0","1","",""
"193053","748779","","1.0","1099","","whole in shell","67.2","1","",""
"193054","748779","","1.0","1099","","whole in shell","68.4","1","",""
"193055","748779","","1.0","1099","","yolk","17.3","1","",""
"193056","748779","","1.0","1099","","yolk","18.3","1","",""
"193057","748779","","1.0","1099","","yolk","18.8","1","",""
"193058","748779","","1.0","1099","","yolk","19.2","1","",""
"193059","748779","","1.0","1099","","yolk","19.4","1","",""
"193060","748779","","1.0","1099","","yolk","19.6","1","",""
"193061","748779","","1.0","1099","","yolk","20.3","1","",""
"193062","748779","","1.0","1099","","yolk","20.7","1","",""
"193063","748779","","1.0","1099","","white","35.0","1","",""
"193064","748779","","1.0","1099","","white","36.7","1","",""
"193065","748779","","1.0","1099","","white","37.4","1","",""
"193066","748779","","1.0","1099","","white","37.7","1","",""
"193067","748779","","1.0","1099","","white","37.8","1","",""
"193068","748779","","1.0","1099","","white","38.0","1","",""
"193069","748779","","1.0","1099","","white","39.5","1","",""
"193070","748779","","1.0","1099","","whole without shell","54.4","1","",""
"193071","748779","","1.0","1099","","whole without shell","55.0","1","",""
"193072","748779","","1.0","1099","","whole without shell","55.3","1","",""
"193073","748779","","1.0","1099","","whole without shell","56.6","1","",""
"193074","748779","","1.0","1099","","whole without shell","56.9","1","",""
"193075","748779","","1.0","1099","","whole without shell","57.0","1","",""
"193076","748779","","1.0","1099","","whole without shell","58.4","1","",""
"193077","748779","","1.0","1099","","whole without shell","59.8","1","",""
"193078","748780","","1.0","1099","","whole in shell","63.2","1","",""
"193079","748780","","1.0","1099","","whole in shell","63.5","1","",""
"193080","748780","","1.0","1099","","whole in shell","64.1","1","",""
"193081","748780","","1.0","1099","","whole in shell","64.2","1","",""
"193082","748780","","1.0","1099","","whole in shell","64.9","1","",""
"193083","748780","","1.0","1099","","whole in shell","65.4","1","",""
"193084","748780","","1.0","1099","","whole in shell","66.2","1","",""
"193085","748780","","1.0","1099","","whole in shell","66.7","1","",""
"193086","748780","","1.0","1099","","yolk","16.2","1","",""
"193087","748780","","1.0","1099","","yolk","17.4","1","",""
"193088","748780","","1.0","1099","","yolk","17.8","1","",""
"193089","748780","","1.0","1099","","yolk","18.1","1","",""
"193090","748780","","1.0","1099","","yolk","18.3","1","",""
"193091","748780","","1.0","1099","","yolk","18.4","1","",""
"193092","748780","","1.0","1099","","yolk","19.5","1","",""
"193093","748780","","1.0","1099","","yolk","19.7","1","",""
"193094","748780","","1.0","1099","","white","34.8","1","",""
"193095","748780","","1.0","1099","","white","36.1","1","",""
"193096","748780","","1.0","1099","","white","36.2","1","",""
"193097","748780","","1.0","1099","","white","36.8","1","",""
"193098","748780","","1.0","1099","","white","38.1","1","",""
"193099","748780","","1.0","1099","","white","38.6","1","",""
"193100","748780","","1.0","1099","","white","38.9","1","",""
"193101","748780","","1.0","1099","","white","39.9","1","",""
"193102","748780","","1.0","1099","","white","40.7","1","",""
"193103","748780","","1.0","1099","","white","40.9","1","",""
"193104","748780","","1.0","1099","","whole without shell","54.3","1","",""
"193105","748780","","1.0","1099","","whole without shell","54.3","1","",""
"193106","748780","","1.0","1099","","whole without shell","55.5","1","",""
"193107","748780","","1.0","1099","","whole without shell","55.8","1","",""
"193108","748780","","1.0","1099","","whole without shell","56.5","1","",""
"193109","748780","","1.0","1099","","whole without shell","56.9","1","",""
"193110","748780","","1.0","1099","","whole without shell","57.2","1","",""
"193111","748780","","1.0","1099","","whole without shell","58.3","1","",""
"193112","748780","","1.0","1099","","whole without shell","58.7","1","",""
"193113","748797","","1.0","1099","","whole in shell","53.7","1","",""
"193114","748797","","1.0","1099","","whole in shell","56.4","1","",""
"193115","748797","","1.0","1099","","whole in shell","57.8","1","",""
"193116","748797","","1.0","1099","","whole in shell","59.2","1","",""
"193117","748797","","1.0","1099","","yolk","15.0","1","",""
"193118","748797","","1.0","1099","","yolk","16.8","1","",""
"193119","748797","","1.0","1099","","yolk","17.5","1","",""
"193120","748797","","1.0","1099","","yolk","17.9","1","",""
"193121","748797","","1.0","1099","","white","28.6","1","",""
"193122","748797","","1.0","1099","","white","30.4","1","",""
"193123","748797","","1.0","1099","","white","32.0","1","",""
"193124","748797","","1.0","1099","","white","36.0","1","",""
"193125","748797","","1.0","1099","","whole without shell","45.4","1","",""
"193126","748797","","1.0","1099","","whole without shell","48.3","1","",""
"193127","748797","","1.0","1099","","whole without shell","49.5","1","",""
"193128","748797","","1.0","1099","","whole without shell","51.0","1","",""
"193129","748798","","1.0","1099","","whole in shell","55.0","1","",""
"193130","748798","","1.0","1099","","whole in shell","56.7","1","",""
"193131","748798","","1.0","1099","","whole in shell","57.9","1","",""
"193132","748798","","1.0","1099","","whole in shell","59.3","1","",""
"193133","748798","","1.0","1099","","whole in shell","60.5","1","",""
"193134","748798","","1.0","1099","","yolk","16.4","1","",""
"193135","748798","","1.0","1099","","yolk","17.1","1","",""
"193136","748798","","1.0","1099","","yolk","17.4","1","",""
"193137","748798","","1.0","1099","","white","31.0","1","",""
"193138","748798","","1.0","1099","","white","31.3","1","",""
"193139","748798","","1.0","1099","","white","32.7","1","",""
"193140","748798","","1.0","1099","","white","34.3","1","",""
"193141","748798","","1.0","1099","","whole without shell","47.7","1","",""
"193142","748798","","1.0","1099","","whole without shell","48.4","1","",""
"193143","748798","","1.0","1099","","whole without shell","50.1","1","",""
"193144","748798","","1.0","1099","","whole without shell","50.7","1","",""
"193145","748798","","1.0","1099","","whole without shell","51.4","1","",""
"193146","748799","","1.0","1099","","whole in shell","55.5","1","",""
"193147","748799","","1.0","1099","","whole in shell","55.6","1","",""
"193148","748799","","1.0","1099","","whole in shell","55.9","1","",""
"193149","748799","","1.0","1099","","whole in shell","56.8","1","",""
"193150","748799","","1.0","1099","","whole in shell","57.2","1","",""
"193151","748799","","1.0","1099","","whole in shell","59.3","1","",""
"193152","748799","","1.0","1099","","yolk","15.7","1","",""
"193153","748799","","1.0","1099","","yolk","16.0","1","",""
"193154","748799","","1.0","1099","","yolk","16.5","1","",""
"193155","748799","","1.0","1099","","yolk","16.6","1","",""
"193156","748799","","1.0","1099","","yolk","17.2","1","",""
"193157","748799","","1.0","1099","","white","30.5","1","",""
"193158","748799","","1.0","1099","","white","30.6","1","",""
"193159","748799","","1.0","1099","","white","31.1","1","",""
"193160","748799","","1.0","1099","","white","31.6","1","",""
"193161","748799","","1.0","1099","","white","33.7","1","",""
"193162","748799","","1.0","1099","","whole without shell","47.0","1","",""
"193163","748799","","1.0","1099","","whole without shell","47.1","1","",""
"193164","748799","","1.0","1099","","whole without shell","47.2","1","",""
"193165","748799","","1.0","1099","","whole without shell","47.3","1","",""
"193166","748799","","1.0","1099","","whole without shell","47.7","1","",""
"193167","748799","","1.0","1099","","whole without shell","50.2","1","",""
"193168","748816","","1.0","1099","","whole in shell","64.4","1","",""
"193169","748816","","1.0","1099","","whole in shell","64.7","1","",""
"193170","748816","","1.0","1099","","whole in shell","65.2","1","",""
"193171","748816","","1.0","1099","","whole in shell","65.6","1","",""
"193172","748816","","1.0","1099","","whole in shell","65.7","1","",""
"193173","748816","","1.0","1099","","whole in shell","66.2","1","",""
"193174","748816","","1.0","1099","","whole in shell","67.2","1","",""
"193175","748816","","1.0","1099","","yolk","16.7","1","",""
"193176","748816","","1.0","1099","","yolk","17.0","1","",""
"193177","748816","","1.0","1099","","yolk","17.5","1","",""
"193178","748816","","1.0","1099","","yolk","18.0","1","",""
"193179","748816","","1.0","1099","","yolk","18.6","1","",""
"193180","748816","","1.0","1099","","yolk","18.7","1","",""
"193181","748816","","1.0","1099","","yolk","19.2","1","",""
"193182","748816","","1.0","1099","","white","37.3","1","",""
"193183","748816","","1.0","1099","","white","37.5","1","",""
"193184","748816","","1.0","1099","","white","38.2","1","",""
"193185","748816","","1.0","1099","","white","38.4","1","",""
"193186","748816","","1.0","1099","","white","38.7","1","",""
"193187","748816","","1.0","1099","","white","39.8","1","",""
"193188","748816","","1.0","1099","","white","34.5","1","",""
"193189","748816","","1.0","1099","","white","35.5","1","",""
"193190","748816","","1.0","1099","","whole without shell","52.0","1","",""
"193191","748816","","1.0","1099","","whole without shell","54.2","1","",""
"193192","748816","","1.0","1099","","whole without shell","54.9","1","",""
"193193","748816","","1.0","1099","","whole without shell","55.5","1","",""
"193194","748816","","1.0","1099","","whole without shell","55.9","1","",""
"193195","748816","","1.0","1099","","whole without shell","56.8","1","",""
"193196","748816","","1.0","1099","","whole without shell","57.0","1","",""
"193197","748816","","1.0","1099","","whole without shell","57.9","1","",""
"193198","748817","","1.0","1099","","whole in shell","63.7","1","",""
"193199","748817","","1.0","1099","","whole in shell","64.3","1","",""
"193200","748817","","1.0","1099","","whole in shell","65.1","1","",""
"193201","748817","","1.0","1099","","whole in shell","65.6","1","",""
"193202","748817","","1.0","1099","","whole in shell","65.8","1","",""
"193203","748817","","1.0","1099","","whole in shell","66.4","1","",""
"193204","748817","","1.0","1099","","whole in shell","68.0","1","",""
"193205","748817","","1.0","1099","","whole in shell","68.2","1","",""
"193206","748817","","1.0","1099","","whole in shell","68.3","1","",""
"193207","748817","","1.0","1099","","whole in shell","69.0","1","",""
"193208","748817","","1.0","1099","","yolk","16.8","1","",""
"193209","748817","","1.0","1099","","yolk","17.0","1","",""
"193210","748817","","1.0","1099","","yolk","17.7","1","",""
"193211","748817","","1.0","1099","","yolk","17.8","1","",""
"193212","748817","","1.0","1099","","yolk","17.9","1","",""
"193213","748817","","1.0","1099","","yolk","18.0","1","",""
"193214","748817","","1.0","1099","","yolk","18.3","1","",""
"193215","748817","","1.0","1099","","yolk","19.1","1","",""
"193216","748817","","1.0","1099","","yolk","21.2","1","",""
"193217","748817","","1.0","1099","","white","36.5","1","",""
"193218","748817","","1.0","1099","","white","37.2","1","",""
"193219","748817","","1.0","1099","","white","38.0","1","",""
"193220","748817","","1.0","1099","","white","38.6","1","",""
"193221","748817","","1.0","1099","","white","39.3","1","",""
"193222","748817","","1.0","1099","","white","39.7","1","",""
"193223","748817","","1.0","1099","","white","40.0","1","",""
"193224","748817","","1.0","1099","","white","40.4","1","",""
"193225","748817","","1.0","1099","","white","41.6","1","",""
"193226","748817","","1.0","1099","","whole without shell","54.0","1","",""
"193227","748817","","1.0","1099","","whole without shell","54.3","1","",""
"193228","748817","","1.0","1099","","whole without shell","55.4","1","",""
"193229","748817","","1.0","1099","","whole without shell","57.3","1","",""
"193230","748817","","1.0","1099","","whole without shell","57.4","1","",""
"193231","748817","","1.0","1099","","whole without shell","57.6","1","",""
"193232","748817","","1.0","1099","","whole without shell","57.7","1","",""
"193233","748817","","1.0","1099","","whole without shell","59.1","1","",""
"193234","748817","","1.0","1099","","whole without shell","59.2","1","",""
"193235","748817","","1.0","1099","","whole without shell","59.9","1","",""
"193236","748833","","1.0","1099","","whole in shell","54.3","1","",""
"193237","748833","","1.0","1099","","whole in shell","55.3","1","",""
"193238","748833","","1.0","1099","","whole in shell","55.8","1","",""
"193239","748833","","1.0","1099","","whole in shell","56.1","1","",""
"193240","748833","","1.0","1099","","whole in shell","56.9","1","",""
"193241","748833","","1.0","1099","","whole in shell","57.7","1","",""
"193242","748833","","1.0","1099","","whole in shell","58.2","1","",""
"193243","748833","","1.0","1099","","whole in shell","58.8","1","",""
"193244","748833","","1.0","1099","","whole in shell","59.2","1","",""
"193245","748833","","1.0","1099","","whole in shell","59.9","1","",""
"193246","748833","","1.0","1099","","yolk","13.1","1","",""
"193247","748833","","1.0","1099","","yolk","13.3","1","",""
"193248","748833","","1.0","1099","","yolk","13.6","1","",""
"193249","748833","","1.0","1099","","yolk","15.5","1","",""
"193250","748833","","1.0","1099","","yolk","16.2","1","",""
"193251","748833","","1.0","1099","","yolk","16.5","1","",""
"193252","748833","","1.0","1099","","yolk","16.8","1","",""
"193253","748833","","1.0","1099","","yolk","17.2","1","",""
"193254","748833","","1.0","1099","","yolk","17.6","1","",""
"193255","748833","","1.0","1099","","white","31.5","1","",""
"193256","748833","","1.0","1099","","white","32.0","1","",""
"193257","748833","","1.0","1099","","white","32.5","1","",""
"193258","748833","","1.0","1099","","white","33.3","1","",""
"193259","748833","","1.0","1099","","white","33.4","1","",""
"193260","748833","","1.0","1099","","white","33.6","1","",""
"193261","748833","","1.0","1099","","white","34.3","1","",""
"193262","748833","","1.0","1099","","white","34.4","1","",""
"193263","748833","","1.0","1099","","white","35.1","1","",""
"193264","748833","","1.0","1099","","white","37.4","1","",""
"193265","748833","","1.0","1099","","whole without shell","46.1","1","",""
"193266","748833","","1.0","1099","","whole without shell","47.0","1","",""
"193267","748833","","1.0","1099","","whole without shell","47.5","1","",""
"193268","748833","","1.0","1099","","whole without shell","48.4","1","",""
"193269","748833","","1.0","1099","","whole without shell","49.2","1","",""
"193270","748833","","1.0","1099","","whole without shell","49.5","1","",""
"193271","748833","","1.0","1099","","whole without shell","49.9","1","",""
"193272","748833","","1.0","1099","","whole without shell","50.4","1","",""
"193273","748833","","1.0","1099","","whole without shell","50.7","1","",""
"193274","748833","","1.0","1099","","whole without shell","51.9","1","",""
"193275","748834","","1.0","1099","","whole in shell","56.4","1","",""
"193276","748834","","1.0","1099","","whole in shell","57.0","1","",""
"193277","748834","","1.0","1099","","whole in shell","57.6","1","",""
"193278","748834","","1.0","1099","","whole in shell","57.9","1","",""
"193279","748834","","1.0","1099","","whole in shell","59.4","1","",""
"193280","748834","","1.0","1099","","whole in shell","60.6","1","",""
"193281","748834","","1.0","1099","","whole in shell","61.0","1","",""
"193282","748834","","1.0","1099","","whole in shell","61.6","1","",""
"193283","748834","","1.0","1099","","yolk","16.7","1","",""
"193284","748834","","1.0","1099","","yolk","16.9","1","",""
"193285","748834","","1.0","1099","","yolk","17.0","1","",""
"193286","748834","","1.0","1099","","yolk","17.1","1","",""
"193287","748834","","1.0","1099","","yolk","17.5","1","",""
"193288","748834","","1.0","1099","","yolk","17.6","1","",""
"193289","748834","","1.0","1099","","yolk","18.7","1","",""
"193290","748834","","1.0","1099","","white","31.1","1","",""
"193291","748834","","1.0","1099","","white","31.3","1","",""
"193292","748834","","1.0","1099","","white","31.7","1","",""
"193293","748834","","1.0","1099","","white","32.2","1","",""
"193294","748834","","1.0","1099","","white","33.8","1","",""
"193295","748834","","1.0","1099","","white","34.6","1","",""
"193296","748834","","1.0","1099","","white","35.1","1","",""
"193297","748834","","1.0","1099","","white","35.7","1","",""
"193298","748834","","1.0","1099","","whole without shell","48.0","1","",""
"193299","748834","","1.0","1099","","whole without shell","48.2","1","",""
"193300","748834","","1.0","1099","","whole without shell","49.3","1","",""
"193301","748834","","1.0","1099","","whole without shell","49.7","1","",""
"193302","748834","","1.0","1099","","whole without shell","50.8","1","",""
"193303","748834","","1.0","1099","","whole without shell","52.0","1","",""
"193304","748834","","1.0","1099","","whole without shell","52.6","1","",""
"193305","748834","","1.0","1099","","whole without shell","53.3","1","",""
"193306","748850","","1.0","1099","","whole in shell","54.7","1","",""
"193307","748850","","1.0","1099","","whole in shell","57.0","1","",""
"193308","748850","","1.0","1099","","whole in shell","57.3","1","",""
"193309","748850","","1.0","1099","","whole in shell","58.0","1","",""
"193310","748850","","1.0","1099","","whole in shell","58.1","1","",""
"193311","748850","","1.0","1099","","whole in shell","58.4","1","",""
"193312","748850","","1.0","1099","","whole in shell","58.8","1","",""
"193313","748850","","1.0","1099","","whole in shell","58.9","1","",""
"193314","748850","","1.0","1099","","whole in shell","60.6","1","",""
"193315","748850","","1.0","1099","","whole in shell","60.8","1","",""
"193316","748850","","1.0","1099","","yolk","14.9","1","",""
"193317","748850","","1.0","1099","","yolk","15.3","1","",""
"193318","748850","","1.0","1099","","yolk","15.9","1","",""
"193319","748850","","1.0","1099","","yolk","16.4","1","",""
"193320","748850","","1.0","1099","","yolk","16.5","1","",""
"193321","748850","","1.0","1099","","yolk","16.6","1","",""
"193322","748850","","1.0","1099","","yolk","16.9","1","",""
"193323","748850","","1.0","1099","","yolk","17.4","1","",""
"193324","748850","","1.0","1099","","yolk","17.8","1","",""
"193325","748850","","1.0","1099","","yolk","17.9","1","",""
"193326","748850","","1.0","1099","","yolk","18.0","1","",""
"193327","748850","","1.0","1099","","white","30.4","1","",""
"193328","748850","","1.0","1099","","white","32.0","1","",""
"193329","748850","","1.0","1099","","white","32.4","1","",""
"193330","748850","","1.0","1099","","white","32.5","1","",""
"193331","748850","","1.0","1099","","white","32.7","1","",""
"193332","748850","","1.0","1099","","white","32.8","1","",""
"193333","748850","","1.0","1099","","white","33.6","1","",""
"193334","748850","","1.0","1099","","white","34.7","1","",""
"193335","748850","","1.0","1099","","white","34.8","1","",""
"193336","748850","","1.0","1099","","white","36.4","1","",""
"193337","748850","","1.0","1099","","whole without shell","45.7","1","",""
"193338","748850","","1.0","1099","","whole without shell","48.6","1","",""
"193339","748850","","1.0","1099","","whole without shell","49.3","1","",""
"193340","748850","","1.0","1099","","whole without shell","49.6","1","",""
"193341","748850","","1.0","1099","","whole without shell","50.0","1","",""
"193342","748850","","1.0","1099","","whole without shell","50.2","1","",""
"193343","748850","","1.0","1099","","whole without shell","50.3","1","",""
"193344","748850","","1.0","1099","","whole without shell","50.7","1","",""
"193345","748850","","1.0","1099","","whole without shell","51.3","1","",""
"193346","748850","","1.0","1099","","whole without shell","52.1","1","",""
"193347","748850","","1.0","1099","","whole without shell","52.8","1","",""
"193348","748851","","1.0","1099","","whole in shell","56.2","1","",""
"193349","748851","","1.0","1099","","whole in shell","56.7","1","",""
"193350","748851","","1.0","1099","","whole in shell","56.8","1","",""
"193351","748851","","1.0","1099","","whole in shell","57.5","1","",""
"193352","748851","","1.0","1099","","whole in shell","58.0","1","",""
"193353","748851","","1.0","1099","","whole in shell","58.2","1","",""
"193354","748851","","1.0","1099","","whole in shell","58.8","1","",""
"193355","748851","","1.0","1099","","whole in shell","60.5","1","",""
"193356","748851","","1.0","1099","","whole in shell","60.6","1","",""
"193357","748851","","1.0","1099","","yolk","13.6","1","",""
"193358","748851","","1.0","1099","","yolk","16.0","1","",""
"193359","748851","","1.0","1099","","yolk","16.4","1","",""
"193360","748851","","1.0","1099","","yolk","16.8","1","",""
"193361","748851","","1.0","1099","","yolk","17.1","1","",""
"193362","748851","","1.0","1099","","yolk","17.2","1","",""
"193363","748851","","1.0","1099","","yolk","17.6","1","",""
"193364","748851","","1.0","1099","","yolk","17.7","1","",""
"193365","748851","","1.0","1099","","yolk","18.3","1","",""
"193366","748851","","1.0","1099","","white","31.6","1","",""
"193367","748851","","1.0","1099","","white","32.2","1","",""
"193368","748851","","1.0","1099","","white","32.3","1","",""
"193369","748851","","1.0","1099","","white","32.6","1","",""
"193370","748851","","1.0","1099","","white","33.1","1","",""
"193371","748851","","1.0","1099","","white","33.5","1","",""
"193372","748851","","1.0","1099","","white","36.3","1","",""
"193373","748851","","1.0","1099","","white","36.4","1","",""
"193374","748851","","1.0","1099","","whole without shell","48.3","1","",""
"193375","748851","","1.0","1099","","whole without shell","48.7","1","",""
"193376","748851","","1.0","1099","","whole without shell","49.1","1","",""
"193377","748851","","1.0","1099","","whole without shell","49.2","1","",""
"193378","748851","","1.0","1099","","whole without shell","49.3","1","",""
"193379","748851","","1.0","1099","","whole without shell","50.0","1","",""
"193380","748851","","1.0","1099","","whole without shell","50.3","1","",""
"193381","748851","","1.0","1099","","whole without shell","51.8","1","",""
"193382","748851","","1.0","1099","","whole without shell","52.3","1","",""
"193383","748865","","1.0","1099","","whole in shell","54.4","1","",""
"193384","748865","","1.0","1099","","whole in shell","55.5","1","",""
"193385","748865","","1.0","1099","","whole in shell","55.6","1","",""
"193386","748865","","1.0","1099","","whole in shell","58.7","1","",""
"193387","748865","","1.0","1099","","yolk","14.6","1","",""
"193388","748865","","1.0","1099","","yolk","15.4","1","",""
"193389","748865","","1.0","1099","","yolk","16.2","1","",""
"193390","748865","","1.0","1099","","yolk","16.9","1","",""
"193391","748865","","1.0","1099","","white","29.7","1","",""
"193392","748865","","1.0","1099","","white","31.4","1","",""
"193393","748865","","1.0","1099","","white","32.0","1","",""
"193394","748865","","1.0","1099","","white","33.2","1","",""
"193395","748865","","1.0","1099","","white","34.3","1","",""
"193396","748865","","1.0","1099","","whole without shell","46.6","1","",""
"193397","748865","","1.0","1099","","whole without shell","47.4","1","",""
"193398","748865","","1.0","1099","","whole without shell","47.6","1","",""
"193399","748865","","1.0","1099","","whole without shell","47.8","1","",""
"193400","748865","","1.0","1099","","whole without shell","49.7","1","",""
"193401","748866","","1.0","1099","","whole in shell","54.2","1","",""
"193402","748866","","1.0","1099","","whole in shell","56.3","1","",""
"193403","748866","","1.0","1099","","whole in shell","57.2","1","",""
"193404","748866","","1.0","1099","","whole in shell","58.6","1","",""
"193405","748866","","1.0","1099","","whole in shell","59.2","1","",""
"193406","748866","","1.0","1099","","whole in shell","61.2","1","",""
"193407","748866","","1.0","1099","","yolk","14.8","1","",""
"193408","748866","","1.0","1099","","yolk","15.3","1","",""
"193409","748866","","1.0","1099","","yolk","16.7","1","",""
"193410","748866","","1.0","1099","","yolk","17.0","1","",""
"193411","748866","","1.0","1099","","yolk","18.9","1","",""
"193412","748866","","1.0","1099","","white","29.6","1","",""
"193413","748866","","1.0","1099","","white","30.1","1","",""
"193414","748866","","1.0","1099","","white","33.5","1","",""
"193415","748866","","1.0","1099","","white","33.9","1","",""
"193416","748866","","1.0","1099","","white","34.6","1","",""
"193417","748866","","1.0","1099","","white","35.1","1","",""
"193418","748866","","1.0","1099","","whole without shell","44.9","1","",""
"193419","748866","","1.0","1099","","whole without shell","48.5","1","",""
"193420","748866","","1.0","1099","","whole without shell","49.2","1","",""
"193421","748866","","1.0","1099","","whole without shell","49.9","1","",""
"193422","748866","","1.0","1099","","whole without shell","50.5","1","",""
"193423","748866","","1.0","1099","","whole without shell","51.8","1","",""
"193424","748867","","1.0","1099","","whole in shell","54.4","1","",""
"193425","748867","","1.0","1099","","whole in shell","55.4","1","",""
"193426","748867","","1.0","1099","","whole in shell","57.1","1","",""
"193427","748867","","1.0","1099","","whole in shell","57.4","1","",""
"193428","748867","","1.0","1099","","whole in shell","57.7","1","",""
"193429","748867","","1.0","1099","","whole in shell","58.6","1","",""
"193430","748867","","1.0","1099","","whole in shell","58.9","1","",""
"193431","748867","","1.0","1099","","whole in shell","59.1","1","",""
"193432","748867","","1.0","1099","","whole in shell","59.6","1","",""
"193433","748867","","1.0","1099","","whole in shell","60.8","1","",""
"193434","748867","","1.0","1099","","yolk","15.5","1","",""
"193435","748867","","1.0","1099","","yolk","15.6","1","",""
"193436","748867","","1.0","1099","","yolk","15.7","1","",""
"193437","748867","","1.0","1099","","yolk","15.8","1","",""
"193438","748867","","1.0","1099","","yolk","16.7","1","",""
"193439","748867","","1.0","1099","","yolk","17.1","1","",""
"193440","748867","","1.0","1099","","yolk","17.5","1","",""
"193441","748867","","1.0","1099","","yolk","18.8","1","",""
"193442","748867","","1.0","1099","","yolk","19.3","1","",""
"193443","748867","","1.0","1099","","white","27.0","1","",""
"193444","748867","","1.0","1099","","white","31.7","1","",""
