"fdc_id_of_sample_food","fdc_id_of_acquisition_food"
"334934","334907"
"334934","334935"
"334937","334908"
"334937","334938"
"334940","334912"
"334940","334913"
"334940","334908"
"334940","334910"
"334940","334909"
"334940","334911"
"334945","334946"
"334945","334909"
"334948","334910"
"334948","334949"
"334951","334952"
"334951","334911"
"334954","334955"
"334954","334912"
"334957","334958"
"334957","334913"
"334960","334914"
"334960","334961"
"334964","334965"
"334967","334968"
"334967","334971"
"334967","334969"
"334967","334970"
"334967","334972"
"334967","334965"
"334977","334968"
"334979","334981"
"334979","334971"
"334979","334985"
"334979","334982"
"334979","334969"
"334979","334970"
"334979","334983"
"334979","334980"
"334979","334972"
"334979","334965"
"334979","334984"
"334979","334968"
"334988","334980"
"334990","334985"
"334990","334984"
"334990","334981"
"334990","334980"
"334990","334983"
"334990","334982"
"334995","334981"
"334997","334982"
"334999","334983"
"335001","334984"
"335003","334985"
"335005","334969"
"335007","334970"
"335009","334971"
"335011","334972"
"335013","335014"
"335016","335020"
"335016","335019"
"335016","335021"
"335016","335017"
"335016","335018"
"335016","335014"
"335025","335017"
"335027","335021"
"335027","335017"
"335027","335030"
"335027","335032"
"335027","335020"
"335027","335033"
"335027","335019"
"335027","335031"
"335027","335029"
"335027","335014"
"335027","335018"
"335027","335028"
"335036","335028"
"335038","335028"
"335038","335033"
"335038","335032"
"335038","335031"
"335038","335029"
"335038","335030"
"335043","335029"
"335045","335030"
"335047","335031"
"335049","335032"
"335051","335033"
"335053","335018"
"335055","335019"
"335057","335020"
"335059","335021"
"335062","335063"
"335065","335071"
"335065","335072"
"335065","335076"
"335065","335073"
"335065","335069"
"335065","335066"
"335065","335068"
"335065","335070"
"335065","335074"
"335065","335067"
"335065","335075"
"335065","335063"
"335079","335066"
"335081","335068"
"335081","335067"
"335081","335069"
"335081","335063"
"335081","335076"
"335081","335066"
"335085","335067"
"335087","335068"
"335089","335069"
"335091","335070"
"335093","335070"
"335093","335073"
"335093","335072"
"335093","335075"
"335093","335074"
"335093","335071"
"335097","335071"
"335099","335072"
"335101","335073"
"335103","335074"
"335105","335075"
"335107","335076"
"335110","335111"
"335110","335112"
"335110","335114"
"335110","335113"
"335117","335119"
"335117","335118"
"335122","335124"
"335122","335123"
"335137","335138"
"335137","335139"
"335153","335154"
"335153","335155"
"335169","335170"
"335169","335171"
"335185","335187"
"335185","335186"
"335202","335203"
"335202","335204"
"335208","335209"
"335208","335210"
"335224","335226"
"335224","335225"
"746786","746787"
"746792","746793"
"746798","746799"
"746804","746805"
"746810","746811"
"746816","746817"
"746822","746823"
"746830","746831"
"746837","746838"
"746845","746846"
"746852","746853"
"746859","746860"
"746867","746868"
"746874","746875"
"746882","746883"
"746889","746890"
"746896","746897"
"746904","746905"
"746912","746913"
"746919","746920"
"746926","746927"
"746934","746935"
"746934","746936"
"746943","746944"
"746943","746945"
"746953","746954"
"746960","746961"
"746966","746967"
"746973","746974"
"746979","746980"
"746985","746986"
"746992","746993"
"746997","746998"
"747002","747003"
"747007","747008"
"747014","747015"
"747021","747022"
"747028","747030"
"747028","747029"
"747035","747036"
"747041","747042"
"747048","747049"
"747055","747056"
"747061","747062"
"747068","747069"
"747075","747076"
"747082","747083"
"747082","747084"
"747090","747091"
"747096","747097"
"747102","747103"
"747109","747110"
"747115","747116"
"747121","747122"
"747128","747129"
"747135","747136"
"747141","747142"
"747148","747149"
"747154","747155"
"747160","747161"
"747166","747167"
"747172","747173"
"747178","747179"
"747184","747185"
"747190","747191"
"747196","747197"
"747202","747203"
"747208","747209"
"747214","747215"
"747220","747221"
"747226","747227"
"747232","747233"
"747238","747239"
"747244","747245"
"747250","747251"
"747256","747257"
"747262","747263"
"747268","747269"
"747275","747276"
"747282","747283"
"747289","747290"
"747296","747297"
"747303","747304"
"747310","747311"
"747317","747318"
"747324","747325"
"747331","747332"
"747338","747339"
"747345","747346"
"747352","747353"
"747359","747360"
"747366","747367"
"747373","747374"
"747380","747381"
"747387","747388"
"747394","747395"
"747401","747402"
"747408","747409"
"747415","747416"
"747422","747423"
"747449","747450"
"747454","747455"
"747460","747461"
"747465","747466"
"747470","747471"
"747475","747476"
"747480","747481"
"747480","747482"
"747486","747487"
"747491","747492"
"747496","747497"
"747501","747502"
"747506","747507"
"747511","747512"
"747516","747517"
"747521","747522"
"747526","747527"
"747531","747532"
"747536","747537"
"747541","747542"
"747546","747547"
"747551","747552"
"747556","747557"
"747561","747562"
"747566","747567"
"747571","747572"
"747576","747577"
"747581","747582"
"747586","747587"
"747591","747592"
"747596","747597"
"747601","747602"
"747606","747607"
"747611","747612"
"747616","747617"
"747621","747622"
"747627","747628"
"747633","747634"
"747639","747640"
"747645","747646"
"747651","747652"
"747657","747658"
"747663","747664"
"747669","747670"
"747675","747676"
"747681","747682"
"747687","747688"
"747694","747697"
"747694","747695"
"747694","747696"
"747701","747703"
"747701","747704"
"747701","747702"
"747709","747712"
"747709","747711"
"747709","747710"
"747709","747702"
"747723","747710"
"747723","747724"
"747739","747711"
"747739","747740"
"747739","747741"
"747749","747751"
"747749","747752"
"747749","747750"
"747757","747758"
"747757","747760"
"747757","747759"
"747765","747766"
"747765","747768"
"747765","747767"
"747773","747775"
"747773","747774"
"747780","747774"
"747780","747782"
"747780","747781"
"747789","747791"
"747789","747793"
"747789","747790"
"747789","747794"
"747789","747792"
"747798","747799"
"747798","747790"
"747798","747800"
"747808","747809"
"747808","747810"
"747808","747811"
"747816","747817"
"747816","747819"
"747816","747818"
"747824","747825"
"747824","747826"
"747824","747827"
"747833","747825"
"747833","747834"
"747833","747835"
"747842","747844"
"747842","747843"
"747842","747845"
"747850","747854"
"747850","747852"
"747850","747851"
"747850","747853"
"747859","747860"
"747859","747862"
"747859","747861"
"747866","747867"
"747866","747868"
"747866","747869"
"747874","747876"
"747874","747877"
"747874","747875"
"747882","747875"
"747882","747884"
"747882","747883"
"747892","747893"
"747892","747894"
"747892","747895"
"747892","747896"
"747900","747902"
"747900","747893"
"747900","747903"
"747900","747901"
"747919","747922"
"747919","747920"
"747919","747921"
"747927","747929"
"747927","747928"
"747927","747930"
"747935","747936"
"747935","747937"
"747942","747945"
"747942","747943"
"747942","747944"
"747950","747951"
"747950","747943"
"747950","747952"
"747967","747969"
"747967","747968"
"747967","747970"
"747974","747976"
"747974","747977"
"747974","747975"
"747981","747982"
"747981","747983"
"747981","747984"
"747989","747990"
"747989","747992"
"747989","747991"
"747998","748000"
"747998","747999"
"748009","748012"
"748009","748010"
"748009","748011"
"748021","748023"
"748021","748024"
"748021","748022"
"748032","748034"
"748032","748033"
"748032","748035"
"748043","748045"
"748043","748044"
"748043","748046"
"748053","748056"
"748053","748055"
"748053","748054"
"748064","748067"
"748064","748066"
"748064","748065"
"748075","748078"
"748075","748076"
"748075","748077"
"748086","748078"
"748086","748088"
"748086","748087"
"748098","748102"
"748098","748101"
"748098","748099"
"748098","748100"
"748111","748114"
"748111","748112"
"748111","748113"
"748122","748112"
"748122","748123"
"748138","748141"
"748138","748140"
"748138","748139"
"748149","748152"
"748149","748151"
"748149","748150"
"748160","748163"
"748160","748162"
"748160","748161"
"748172","748173"
"748172","748175"
"748172","748174"
"748182","748183"
"748182","748185"
"748182","748184"
"748192","748194"
"748192","748193"
"748202","748203"
"748202","748204"
"748202","748206"
"748202","748205"
"748215","748218"
"748215","748216"
"748215","748217"
"748226","748229"
"748226","748228"
"748226","748227"
"748237","748238"
"748245","748246"
"748253","748254"
"748261","748262"
"748270","748271"
"748279","748280"
"748288","748289"
"748296","748297"
"748304","748305"
"748312","748313"
"748324","748325"
"748332","748333"
"748339","748340"
"748347","748348"
"748355","748356"
"748367","748368"
"748373","748374"
"748379","748380"
"748385","748386"
"748391","748392"
"748398","748399"
"748405","748406"
"748411","748412"
"748417","748418"
"748424","748425"
"748431","748432"
"748438","748439"
"748445","748446"
"748453","748454"
"748460","748461"
"748467","748468"
"748474","748475"
"748481","748482"
"748487","748488"
"748493","748494"
"748499","748500"
"748505","748506"
"748511","748512"
"748518","748519"
"748525","748526"
"748532","748533"
"748538","748539"
"748545","748546"
"748552","748553"
"748559","748560"
"748565","748566"
"748575","748576"
"748581","748582"
"748588","748582"
"748589","748590"
"748596","748597"
"748602","748603"
"748609","748611"
"748609","748610"
"748609","748612"
"748627","748630"
"748627","748628"
"748627","748629"
"748645","748647"
"748645","748646"
"748662","748663"
"748662","748664"
"748679","748680"
"748679","748681"
"748696","748697"
"748696","748698"
"748713","748715"
"748713","748716"
"748713","748714"
"748730","748731"
"748730","748732"
"748746","748747"
"748746","748748"
"748763","748765"
"748763","748766"
"748763","748764"
"748778","748779"
"748778","748780"
"748796","748798"
"748796","748797"
"748796","748799"
"748815","748817"
"748815","748816"
"748832","748834"
"748832","748833"
"748849","748851"
"748849","748850"
"748864","748867"
"748864","748866"
"748864","748865"
"748880","748883"
"748880","748882"
"748880","748881"
"748899","748901"
"748899","748900"
"748933","748936"
"748933","748935"
"748933","748934"
"748951","748952"
"748951","748953"
"748968","748969"
"748974","748975"
"748981","748982"
"748988","748989"
"748995","748996"
"748995","748997"
"749002","749003"
"749002","749004"
"749009","749010"
"749016","749017"
"749023","749024"
"749030","749031"
"749037","749038"
"749044","749045"
"749050","749051"
"749057","749058"
"749063","749064"
"749069","749070"
"749075","749076"
"749080","749081"
"749086","749087"
"749092","749093"
"749098","749099"
"749104","749105"
"749110","749111"
"749116","749117"
"749122","749123"
"749122","749124"
"749129","749130"
"749129","749131"
"749136","749137"
"749142","749143"
"749148","749149"
"749148","749150"
"749155","749156"
"749162","749163"
"749169","749170"
"749176","749177"
"749183","749184"
"749190","749191"
"749197","749198"
"749203","749204"
"749209","749210"
"749215","749216"
"749221","749222"
"749227","749228"
"749233","749234"
"749240","749241"
"749247","749248"
"749254","749255"
"749261","749262"
"749268","749269"
"749275","749276"
"749281","749282"
"749281","749283"
"749288","749289"
"749294","749296"
"749294","749299"
"749294","749295"
"749294","749289"
"749294","749297"
"749294","749298"
"749300","749301"
"749306","749307"
"749314","749315"
"749321","749322"
"749328","749329"
"749335","749336"
"749343","749344"
"749351","749352"
"749356","749357"
"749361","749362"
"749366","749367"
"749372","749373"
"749378","749379"
"749384","749385"
"749390","749391"
"749396","749397"
"749402","749403"
"749408","749409"
"749414","749415"
"789772","789774"
"789772","789773"
"789780","789782"
"789780","789781"
"789788","789789"
"789795","789796"
"789795","789797"
"789803","789804"
"789803","789805"
"789811","789813"
"789811","789812"
"789819","789820"
"789819","789821"
"789829","789830"
"789839","789840"
"789850","789851"
"789860","789861"
"789870","789871"
"789880","789881"
"789891","789892"
"789901","789902"
"789911","789912"
"789921","789922"
"789931","789932"
"789941","789942"
"789952","789953"
"789963","789964"
"789974","789975"
"789985","789986"
"789996","789997"
"790007","790008"
"790019","790020"
"790030","790031"
"790041","790042"
"790052","790053"
"790063","790064"
"790074","790075"
"790086","790087"
"790096","790097"
"790106","790107"
"790116","790117"
"790126","790127"
"790136","790137"
"790147","790148"
"790158","790159"
"790169","790170"
"790181","790182"
"790192","790193"
"790203","790204"
"790215","790216"
"790226","790227"
"790238","790239"
"790251","790252"
"790263","790264"
"790277","790278"
"790277","790279"
"790294","790295"
"790294","790296"
"790312","790314"
"790312","790313"
"790327","790328"
"790327","790329"
"790344","790345"
"790344","790347"
"790344","790346"
"790344","790348"
"790364","790366"
"790364","790365"
"790382","790383"
"790382","790384"
"790404","790405"
"790404","790406"
"790419","790420"
"790419","790421"
"790438","790439"
"790438","790440"
"790459","790460"
"790459","790461"
"790475","790476"
"790475","790477"
"790491","790492"
"790491","790493"
"790509","790510"
"790520","790521"
"790531","790533"
"790531","790532"
"790543","790544"
"790543","790545"
"790555","790556"
"790566","790567"
"790578","790579"
"790589","790590"
"790600","790601"
"790600","790602"
"790612","790613"
"790623","790624"
"790634","790636"
"790634","790635"
"790647","790648"
"790662","790663"
"790680","790681"
"790695","790696"
"790711","790712"
"790728","790729"
"790745","790746"
"790749","790746"
"790750","790746"
"790751","790746"
"790752","790746"
"790753","790746"
"790754","790746"
"790755","790746"
"790758","790746"
"790760","790746"
"790762","790746"
"790763","790746"
"790766","790746"
"790767","790746"
"790768","790746"
"790769","790746"
"790770","790746"
"790771","790746"
"790773","790746"
"790775","790776"
"790795","790796"
"790816","790817"
"790836","790837"
"790853","790854"
"790867","790868"
"790887","790888"
"790901","790902"
"790919","790920"
"790937","790938"
"790955","790956"
"790973","790974"
"1104593","1104594"
"1104602","1104603"
"1104611","1104612"
"1104620","1104621"
"1104629","1104630"
"1104638","1104639"
"1104648","1104649"
"1104650","1104651"
"1104661","1104662"
"1104672","1104673"
"1104683","1104684"
"1104694","1104695"
"1104706","1104707"
"1104716","1104717"
"1104726","1104727"
"1104736","1104737"
"1104746","1104747"
"1104756","1104757"
"1104767","1104768"
"1104776","1104777"
"1104785","1104786"
"1104794","1104795"
"1104813","1104814"
"1104822","1104823"
"1104831","1104832"
"1104840","1104841"
"1104849","1104850"
"1104858","1104859"
"1104868","1104869"
"1104877","1104878"
"1104886","1104887"
"1104895","1104896"
"1104904","1104905"
"1104914","1104915"
"1104922","1104923"
"1104930","1104931"
"1104938","1104939"
"1104946","1104947"
"1104954","1104955"
"1104963","1104964"
"1104981","1104982"
"1104998","1104999"
"1105015","1105016"
"1105034","1105035"
"1105053","1105054"
"1105074","1105075"
"1105096","1105097"
"1105116","1105117"
"1105135","1105136"
"1105158","1105159"
"1105180","1105181"
"1105202","1105203"
"1105222","1105223"
"1105242","1105243"
"1105258","1105259"
"1105274","1105275"
"1105294","1105295"
"1105315","1105316"
"1105329","1105330"
"1105343","1105344"
"1105358","1105359"
"1105373","1105374"
"1105387","1105388"
"1105401","1105402"
"1105415","1105416"
"1105431","1105432"
"1105445","1105446"
"1105459","1105460"
"1105473","1105474"
"1105488","1105489"
"1105502","1105503"
"1105516","1105517"
"1105532","1105533"
"1105548","1105549"
"1105563","1105564"
"1105578","1105579"
"1105593","1105594"
"1105607","1105608"
"1105621","1105622"
"1105635","1105636"
"1105650","1105651"
"1105665","1105666"
"1105679","1105680"
"1105694","1105695"
"1105708","1105709"
"1105722","1105723"
"1105737","1105738"
"1105753","1105754"
"1105767","1105768"
"1105782","1105783"
"1105797","1105798"
"1105811","1105812"
"1105825","1105826"
"1105839","1105840"
"1105853","1105854"
"1105868","1105869"
"1105882","1105884"
"1750356","1750355"
"1750358","1750357"
"1750360","1750359"
"1750362","1750361"
"1750364","1750363"
"1750366","1750365"
"1750368","1750367"
"1750370","1750369"
"1750372","1750371"
"1750374","1750373"
"1750376","1750375"
"1750378","1750377"
"1750380","1750379"
"1750382","1750381"
"1750384","1750383"
"1750386","1750385"
"1750388","1750387"
"1750390","1750389"
"1750392","1750391"
"1750394","1750393"
"1750396","1750395"
"1750398","1750397"
"1750400","1750399"
"1750402","1750401"
"1750404","1750403"
"1750406","1750405"
"1750408","1750407"
"1750410","1750409"
"1750412","1750411"
"1750414","1750413"
"1750416","1750415"
"1750418","1750417"
"1750420","1750419"
"1750422","1750421"
"1750424","1750423"
"1750426","1750425"
"1750428","1750427"
"1750430","1750429"
"1750432","1750431"
"1750434","1750433"
"1750436","1750435"
"1750438","1750437"
"1750440","1750439"
"1750442","1750441"
"1750444","1750443"
"1750446","1750445"
"1750448","1750447"
"1750450","1750449"
"1750452","1750451"
"1750454","1750453"
"1750456","1750455"
"1750458","1750457"
"1750460","1750459"
"1750462","1750461"
"1750464","1750463"
"1750466","1750465"
"1750468","1750467"
"1750470","1750469"
"1750472","1750471"
"1750474","1750473"
"1750476","1750475"
"1750478","1750477"
"1750480","1750479"
"1750482","1750481"
"1750484","1750483"
"1750486","1750485"
"1750488","1750487"
"1750490","1750489"
"1750492","1750491"
"1750494","1750493"
"1750496","1750495"
"1750498","1750497"
"1750500","1750499"
"1750502","1750501"
"1750504","1750503"
"1750506","1750505"
"1750508","1750507"
"1750510","1750509"
"1750512","1750511"
"1750514","1750513"
"1750516","1750515"
"1750518","1750517"
"1750520","1750519"
"1750522","1750521"
"1750524","1750523"
"1750526","1750525"
"1750528","1750527"
"1750530","1750529"
"1750532","1750531"
"1750534","1750533"
"1750536","1750535"
"1750538","1750537"
"1750540","1750539"
"1750542","1750541"
"1750544","1750543"
"1750546","1750545"
"1750548","1750547"
"1750550","1750549"
"1750552","1750551"
"1750554","1750553"
"1750556","1750555"
"1750558","1750557"
"1750560","1750559"
"1750562","1750561"
"1750564","1750563"
"1750566","1750565"
"1750568","1750567"
"1750570","1750569"
"1750572","1750571"
"1750574","1750573"
"1750576","1750575"
"1750578","1750577"
"1750580","1750579"
"1750582","1750581"
"1750584","1750583"
"1750586","1750585"
"1750588","1750587"
"1750590","1750589"
"1750592","1750591"
"1750594","1750593"
"1750596","1750595"
"1750598","1750597"
"1750600","1750599"
"1750602","1750601"
"1750604","1750603"
"1750606","1750605"
"1750608","1750607"
"1750610","1750609"
"1750612","1750611"
"1750614","1750613"
"1750616","1750615"
"1750618","1750617"
"1750620","1750619"
"1750622","1750621"
"1750624","1750623"
"1750626","1750625"
"1750628","1750627"
"1750630","1750629"
"1750632","1750631"
"1750634","1750633"
"1750636","1750635"
"1750638","1750637"
"1750640","1750639"
"1750642","1750641"
"1750644","1750643"
"1750646","1750645"
"1750648","1750647"
"1750650","1750649"
"1750652","1750651"
"1750654","1750653"
"1750656","1750655"
"1750658","1750657"
"1750660","1750659"
"1750662","1750661"
"1999636","1999635"
"1999638","1999637"
"1999640","1999639"
"1999642","1999641"
"1999644","1999643"
"1999646","1999645"
"1999648","1999647"
"1999650","1999649"
"1999652","1999651"
"1999654","1999653"
"1999656","1999655"
"1999658","1999657"
"1999660","1999659"
"1999662","1999661"
"1999664","1999663"
"1999666","1999665"
"1999668","1999667"
"1999670","1999669"
"1999672","1999671"
"1999674","1999673"
"1999676","1999675"
"1999678","1999677"
"1999680","1999679"
"1999682","1999681"
"1999684","1999683"
"1999686","1999685"
"1999688","1999687"
"1999690","1999689"
"1999692","1999691"
"1999694","1999693"
"1999696","1999695"
"1999698","1999697"
"1999700","1999699"
"1999702","1999701"
"1999704","1999703"
"1999706","1999705"
"1999708","1999707"
"1999710","1999709"
"1999712","1999711"
"1999714","1999713"
"1999716","1999715"
"1999718","1999717"
"1999720","1999719"
"1999722","1999721"
"1999724","1999723"
"1999726","1999725"
"1999728","1999727"
"1999730","1999729"
"1999732","1999731"
"1999734","1999733"
"1999736","1999735"
"1999738","1999737"
"1999740","1999739"
"1999742","1999741"
"1999744","1999743"
"1999746","1999745"
"1999748","1999747"
"1999750","1999749"
"1999752","1999751"
"1999754","1999753"
"1999756","1999755"
"1999758","1999757"
"1999760","1999759"
"1999762","1999761"
"1999764","1999763"
"1999766","1999765"
"1999768","1999767"
"1999770","1999769"
"1999772","1999771"
"1999774","1999773"
"1999776","1999775"
"1999778","1999777"
"1999780","1999779"
"1999782","1999781"
"1999784","1999783"
"1999786","1999785"
"1999788","1999787"
"1999790","1999789"
"1999792","1999791"
"1999794","1999793"
"1999796","1999795"
"1999798","1999797"
"2003606","2003605"
"2003608","2003607"
"2003610","2003609"
"2003612","2003611"
"2003614","2003613"
"2003616","2003615"
"2003618","2003617"
"2003620","2003619"
"2003622","2003621"
"2003624","2003623"
"2003626","2003625"
"2003628","2003627"
"2003630","2003629"
"2003632","2003631"
"2003634","2003633"
"2003636","2003635"
"2003638","2003637"
"2003640","2003639"
"2003642","2003641"
"2003644","2003643"
"2003646","2003645"
"2003648","2003647"
"2003650","2003649"
"2003652","2003651"
"2003654","2003653"
"2003656","2003655"
"2003658","2003657"
"2003660","2003659"
"2003662","2003661"
"2003664","2003663"
"2003666","2003665"
"2003668","2003667"
"2003670","2003669"
"2003672","2003671"
"2003674","2003673"
"2003676","2003675"
"2003678","2003677"
"2003680","2003679"
"2003682","2003681"
"2003684","2003683"
"2003686","2003685"
"2003688","2003687"
"2003690","2003689"
"2003692","2003691"
"2003694","2003693"
"2003696","2003695"
"2003698","2003697"
"2003700","2003699"
"2003702","2003701"
"2003704","2003703"
"2003706","2003705"
"2003708","2003707"
"2003710","2003709"
"2003712","2003711"
"2003714","2003713"
"2003716","2003715"
"2003718","2003717"
"2003720","2003719"
"2003722","2003721"
"2003724","2003723"
"2003726","2003725"
"2003728","2003727"
"2003730","2003729"
"2003732","2003731"
"2003734","2003733"
"2003736","2003735"
"2003738","2003737"
"2003740","2003739"
"2003742","2003741"
"2003744","2003743"
"2003746","2003745"
"2003748","2003747"
"2003750","2003749"
"2003752","2003751"
"2003754","2003753"
"2003756","2003755"
"2003758","2003757"
"2003760","2003759"
"2003762","2003761"
"2003764","2003763"
"2003766","2003765"
"2003768","2003767"
"2003770","2003769"
"2003772","2003771"
"2003774","2003773"
"2003776","2003775"
"2003778","2003777"
"2003780","2003779"
"2003782","2003781"
"2003784","2003783"
"2003786","2003785"
"2003788","2003787"
"2003790","2003789"
"2003792","2003791"
"2003794","2003793"
"2003796","2003795"
"2003798","2003797"
"2003800","2003799"
"2003802","2003801"
"2003804","2003803"
"2003806","2003805"
"2003808","2003807"
"2003810","2003809"
"2003812","2003811"
"2003814","2003813"
"2003816","2003815"
"2003818","2003817"
"2003820","2003819"
"2003822","2003821"
"2003824","2003823"
"2003826","2003825"
"2003828","2003827"
"2003830","2003829"
"2003832","2003831"
"2003834","2003833"
"2003836","2003835"
"2003838","2003837"
"2003840","2003839"
"2003842","2003841"
"2003844","2003843"
"2003846","2003845"
"2003848","2003847"
"2003850","2003849"
"2003852","2003851"
"2003854","2003853"
"2003856","2003855"
"2003858","2003857"
"2003860","2003859"
"2003862","2003861"
"2003864","2003863"
"2003866","2003865"
"2003868","2003867"
"2003870","2003869"
"2003872","2003871"
"2003874","2003873"
"2003876","2003875"
"2003878","2003877"
"2003880","2003879"
"2003882","2003881"
"2003884","2003883"
"2003886","2003885"
"2003888","2003887"
"2003890","2003889"
"2003892","2003891"
"2257048","2257047"
"2257050","2257049"
"2257052","2257051"
"2257054","2257053"
"2257056","2257055"
"2257058","2257057"
"2257060","2257059"
"2257062","2257061"
"2257064","2257063"
"2257066","2257065"
"2257068","2257067"
"2257070","2257069"
"2257072","2257071"
"2257074","2257073"
"2257076","2257075"
"2257078","2257077"
"2257080","2257079"
"2257082","2257081"
"2257084","2257083"
"2257086","2257085"
"2257088","2257087"
"2257090","2257089"
"2257092","2257091"
"2257094","2257093"
"2257096","2257095"
"2257098","2257097"
"2257100","2257099"
"2257102","2257101"
"2257104","2257103"
"2257106","2257105"
"2257108","2257107"
"2257110","2257109"
"2257112","2257111"
"2257114","2257113"
"2257116","2257115"
"2257118","2257117"
"2257120","2257119"
"2257122","2257121"
"2257124","2257123"
"2257126","2257125"
"2257128","2257127"
"2257130","2257129"
"2257132","2257131"
"2257134","2257133"
"2258593","2258592"
"2258595","2258594"
"2258597","2258596"
"2258599","2258598"
"2258601","2258600"
"2258603","2258602"
"2258605","2258604"
"2258607","2258606"
"2258609","2258608"
"2258611","2258610"
"2258613","2258612"
"2258615","2258614"
"2258617","2258616"
"2258619","2258618"
"2258621","2258620"
"2258623","2258622"
"2258625","2258624"
"2258627","2258626"
"2258629","2258628"
"2258631","2258630"
"2258633","2258632"
"2258635","2258634"
"2258637","2258636"
"2258639","2258638"
"2258641","2258640"
"2258643","2258642"
"2258645","2258644"
"2258647","2258646"
"2258649","2258648"
"2258651","2258650"
"2258653","2258652"
"2258655","2258654"
"2258657","2258656"
"2258659","2258658"
"2258661","2258660"
"2258663","2258662"
"2258665","2258664"
"2258667","2258666"
"2258669","2258668"
"2258671","2258670"
"2258673","2258672"
"2258675","2258674"
"2258677","2258676"
"2258679","2258678"
"2258681","2258680"
"2258683","2258682"
"2258685","2258684"
"2258687","2258686"
"2258689","2258688"
"2258691","2258690"
"2258693","2258692"
"2259798","2259797"
"2259800","2259799"
"2259802","2259801"
"2259804","2259803"
"2259806","2259805"
"2259808","2259807"
"2259810","2259809"
"2259812","2259811"
"2259814","2259813"
"2259816","2259815"
"2259818","2259817"
"2259820","2259819"
"2259822","2259821"
"2259824","2259823"
"2259826","2259825"
"2259828","2259827"
"2259830","2259829"
"2259832","2259831"
"2259834","2259833"
"2259836","2259835"
"2259838","2259837"
"2259840","2259839"
"2259842","2259841"
"2259844","2259843"
"2259846","2259845"
"2259848","2259847"
"2259850","2259849"
"2259852","2259851"
"2259854","2259853"
"2259856","2259855"
"2259858","2259857"
"2259860","2259859"
"2259862","2259861"
"2259864","2259863"
"2259866","2259865"
"2259868","2259867"
"2259870","2259869"
"2259872","2259871"
"2259874","2259873"
"2259876","2259875"
"2261424","2261423"
"2261426","2261425"
"2261428","2261427"
"2261430","2261429"
"2261432","2261431"
"2261434","2261433"
"2261436","2261435"
"2261438","2261437"
"2261440","2261439"
"2261442","2261441"
"2261444","2261443"
"2261446","2261445"
"2261448","2261447"
"2261450","2261449"
"2261452","2261451"
"2261454","2261453"
"2261456","2261455"
"2261458","2261457"
"2261460","2261459"
"2261462","2261461"
"2261464","2261463"
"2261466","2261465"
"2261468","2261467"
"2261470","2261469"
"2262077","2262076"
"2262079","2262078"
"2262081","2262080"
"2262083","2262082"
"2262085","2262084"
"2262087","2262086"
"2262089","2262088"
"2262091","2262090"
"2262093","2262092"
"2262095","2262094"
"2262097","2262096"
"2262099","2262098"
"2262101","2262100"
"2262103","2262102"
"2262105","2262104"
"2262107","2262106"
"2262109","2262108"
"2262111","2262110"
"2262113","2262112"
"2262115","2262114"
"2262117","2262116"
"2262119","2262118"
"2262121","2262120"
"2262123","2262122"
"2262125","2262124"
"2262127","2262126"
"2262129","2262128"
"2262131","2262130"
"2262133","2262132"
"2262135","2262134"
"2262137","2262136"
"2262139","2262138"
"2263894","2263893"
"2263896","2263895"
"2263898","2263897"
"2263900","2263899"
"2263902","2263901"
"2263904","2263903"
"2263906","2263905"
"2263908","2263907"
"2263910","2263909"
"2263912","2263911"
"2263914","2263913"
"2263916","2263915"
"2263918","2263917"
"2263920","2263919"
"2263922","2263921"
"2263924","2263923"
"2263926","2263925"
"2263928","2263927"
"2263930","2263929"
"2263932","2263931"
"2263934","2263933"
"2263936","2263935"
"2263938","2263937"
"2263940","2263939"
"2263942","2263941"
"2263944","2263943"
"2263946","2263945"
"2263948","2263947"
"2263950","2263949"
"2263952","2263951"
"2263954","2263953"
"2263956","2263955"
"2263958","2263957"
"2263960","2263959"
"2263962","2263961"
"2263964","2263963"
"2263966","2263965"
"2263968","2263967"
"2263970","2263969"
"2263972","2263971"
"2263974","2263973"
"2263976","2263975"
"2263978","2263977"
"2263980","2263979"
"2263982","2263981"
"2263984","2263983"
"2263986","2263985"
"2263988","2263987"
